,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,HD,222.77622985839844,250.3300018310547,246.92999267578125,249.64999389648438,3677300.0,2.0,2.1351008622229983,232.0377045906498,214.01214129558065,55.509681806522046,20.637153626056588,11.19520728187086,221.7697321573893,207.79196497599284,28.6200008392334,53.0682318077459
0,2020-07-01,HON,131.61395263671875,146.47999572753906,142.97000122070312,145.22000122070312,2609500.0,2.0,-0.300372159374092,147.9243516057304,122.30028218333213,49.99253773730594,-33.45683814159411,4.09025866881682,134.14773305257162,128.46239484151204,28.6200008392334,53.0682318077459
0,2020-07-01,IBM,91.35531616210938,115.8986587524414,113.16443634033203,114.98088073730469,4869967.0,2.0,-0.9756513462011895,103.63792387519825,86.57287553276072,47.48971696055116,-74.1269864408365,5.067576968101779,95.14393259684245,93.79174016316732,28.6200008392334,53.0682318077459
0,2020-07-01,INTC,52.42577362060547,60.029998779296875,58.7599983215332,59.90999984741211,14748100.0,2.0,-0.5142128721536849,57.47119104000153,50.36044004825531,48.714068997323174,-78.997600193543,2.6011033844183724,54.47935536702474,53.49654579162598,28.6200008392334,53.0682318077459
0,2020-07-01,JNJ,123.82989501953125,141.38999938964844,140.05999755859375,140.69000244140625,6174800.0,2.0,-1.470278381067203,131.29088730135751,120.82797027310536,46.815785980164364,-95.25378773241174,8.263697711610174,127.14495213826497,128.6794896443685,28.6200008392334,53.0682318077459
0,2020-07-01,JPM,81.65126037597656,95.70999908447266,93.02999877929688,94.88999938964844,18755700.0,2.0,-0.9693441062003245,98.73246861704617,76.77045572987767,46.82895146234151,-79.23539675737818,1.0040413998891502,86.72578709920248,83.54297002156575,28.6200008392334,53.0682318077459
0,2020-07-01,KO,39.07332992553711,45.529998779296875,44.709999084472656,44.93000030517578,14316500.0,2.0,-0.38824686116654306,43.081620373458655,37.476295123367514,46.68585262169759,-78.22210633028352,11.815029494683897,40.22836087544759,39.96941197713216,28.6200008392334,53.0682318077459
0,2020-07-01,MCD,166.60702514648438,186.44000244140625,183.72000122070312,184.9499969482422,2193800.0,2.0,-0.6611981543980221,181.46609697400964,159.98541212022866,49.65613049120755,-58.520539590016774,1.973937433201569,169.81918029785157,165.95026321411132,28.6200008392334,53.0682318077459
0,2020-07-01,MMM,108.20096588134766,131.93980407714844,129.8578643798828,130.7190704345703,1944218.0,2.0,0.3384915775408217,116.97696908510778,103.67068335019496,51.65537141360924,-11.892907760020833,6.689088403439554,109.24678421020508,105.11125106811524,28.6200008392334,53.0682318077459
0,2020-07-01,MRK,65.00172424316406,75.32442474365234,73.58778381347656,73.88359069824219,9948769.0,2.0,-0.3670817905017003,68.68716466918903,60.70145837768598,50.13724738264999,-1.2837047884304666,2.033694347344884,64.78110898335775,65.34986591339111,28.6200008392334,53.0682318077459
0,2020-07-01,MSFT,196.8741455078125,206.35000610351562,201.77000427246094,203.13999938964844,32061200.0,2.0,4.856159132402297,199.13812964274763,175.08528191731097,61.184896073965476,140.81470902497784,26.83095031649701,183.5286371866862,176.31807912190754,28.6200008392334,53.0682318077459
0,2020-07-01,NKE,92.44131469726562,98.72000122070312,97.11000061035156,98.5,5733800.0,2.0,0.5943496346982897,99.60635051302674,88.58386326260802,52.34780545383501,-25.320860096059903,1.7758399757691983,93.65289255777995,88.28823674519857,28.6200008392334,53.0682318077459
0,2020-07-01,PG,106.73987579345703,120.38999938964844,118.9000015258789,119.6500015258789,6501200.0,2.0,0.5647953229490525,107.23860954281116,102.3676198578236,53.508503274229646,114.02267903200195,4.483214000685986,103.94935022989908,103.81167055765788,28.6200008392334,53.0682318077459
0,2020-07-01,TRV,101.99182891845703,114.79000091552734,112.19999694824219,113.95999908447266,930500.0,2.0,1.463223293582402,113.75905960353592,97.2018176242473,51.84924837640817,9.050267748716438,1.1884633352073088,101.96585540771484,95.75089975992839,28.6200008392334,53.0682318077459
0,2020-07-01,UNH,279.0293884277344,300.3999938964844,295.239990234375,295.8299865722656,2303800.0,2.0,0.36979661591703916,291.1657943158337,260.7292770952991,53.23656652687645,18.22583994154926,4.529781614584647,276.96819966634115,270.70407689412434,28.6200008392334,53.0682318077459
0,2020-07-01,V,187.3244171142578,195.35000610351562,192.66000366210938,193.85000610351562,6394100.0,2.0,1.0107622929668025,194.3338748269276,181.10565001438098,53.31964336581541,-7.431212570812245,5.218169235183686,187.60923665364584,178.2619743347168,28.6200008392334,53.0682318077459
0,2020-07-01,VZ,41.63682174682617,55.33000183105469,54.58000183105469,55.09000015258789,12831600.0,2.0,-0.3681215239802995,44.90053799183198,40.488071703602586,47.04127924664193,-53.92550515069563,6.251759706914487,42.52408638000488,42.875803057352705,28.6200008392334,53.0682318077459
0,2020-07-01,WBA,31.708951950073242,42.77000045776367,40.75,42.150001525878906,7063200.0,2.0,-0.15439229281389544,35.86794541453858,30.54400545979003,46.45703565705165,-55.56732758236894,7.301860513228522,32.992668787638344,32.77901051839193,28.6200008392334,53.0682318077459
0,2020-07-01,WMT,37.34183120727539,39.973331451416016,39.5533332824707,39.81666564941406,19733700.0,2.0,-0.26798607380090544,38.25863034348259,36.601632718040854,48.040638836477676,-68.41771559291786,0.7116659456727635,37.851314544677734,38.49863656361898,28.6200008392334,53.0682318077459
1,2020-07-02,AAPL,88.60105895996094,92.61750030517578,90.91000366210938,91.9625015258789,114041600.0,3.0,2.890911753905357,91.15531966685099,80.23421738148885,62.80719289317139,104.5623388899243,28.646180283669022,83.08081359863282,77.01807098388672,27.68000030517578,6.838980920970416
1,2020-07-02,AMGN,224.76097106933594,261.4599914550781,252.8699951171875,252.8699951171875,3338000.0,3.0,4.699333210679697,219.69649654901428,183.54511874639587,62.24285124298687,310.8136667356814,33.331429147604666,199.5386215209961,200.38744990030924,27.68000030517578,6.838980920970416
1,2020-07-02,AXP,89.05209350585938,97.29000091552734,93.8499984741211,96.7699966430664,4239700.0,3.0,-0.5530816893473798,106.0583191055928,83.91861570886033,48.6722775240026,-67.00299858102403,2.277192483624855,93.88743642171224,87.55916709899903,27.68000030517578,6.838980920970416
1,2020-07-02,BA,180.80999755859375,187.7899932861328,180.42999267578125,185.5800018310547,41792300.0,3.0,4.838368081568319,220.7471312750252,160.5578705560295,51.022359004220704,17.93794948183391,9.062550924559428,178.05533447265626,156.26800079345702,27.68000030517578,6.838980920970416
1,2020-07-02,CAT,115.87871551513672,130.33999633789062,127.19000244140625,128.25,2527500.0,3.0,1.2760751921912856,123.74598134058357,107.42171198827384,53.8124233486001,50.62000139324551,12.258168084759,113.56210861206054,107.83668670654296,27.68000030517578,6.838980920970416
1,2020-07-02,CRM,191.46060180664062,195.38999938964844,192.2899932861328,193.16000366210938,4200300.0,3.0,4.41280580335183,194.83244343640968,169.35342082140284,58.35377556934476,156.1795101229179,23.727287643301654,179.70759073893228,170.78558959960938,27.68000030517578,6.838980920970416
1,2020-07-02,CSCO,39.7480583190918,46.220001220703125,45.47999954223633,46.06999969482422,19632000.0,3.0,0.2363425136543995,41.79427096038663,37.81251843780672,52.99853089691271,-12.503934843751487,7.223152547953239,39.80959726969401,38.25158526102702,27.68000030517578,6.838980920970416
1,2020-07-02,CVX,72.58369445800781,90.36000061035156,88.16000366210938,89.37000274658203,5832800.0,3.0,-0.9673146771674936,83.81521086965819,67.70231079782229,48.34485216239353,-81.47714660806308,6.475812082140509,76.06834869384765,73.98156712849935,27.68000030517578,6.838980920970416
1,2020-07-02,DIS,110.81108856201172,115.0999984741211,112.0,115.0,10312000.0,3.0,-1.0094279251412246,124.80850472465058,104.89877524361115,48.678805626735134,-80.77099068527238,0.4703565678124019,115.94169794718424,110.20012741088867,27.68000030517578,6.838980920970416
1,2020-07-02,GS,176.82833862304688,203.0,197.1300048828125,202.5,2699400.0,3.0,0.34612328138601356,198.31947227558163,167.37568153301214,50.90714494906343,-29.422402388016746,7.256361536408394,181.22674153645832,170.43098729451498,27.68000030517578,6.838980920970416
1,2020-07-02,HD,223.0904541015625,252.3000030517578,247.9199981689453,251.94000244140625,3369800.0,3.0,2.0664746885956333,232.0148847449717,213.9945619713369,55.645000401229915,35.36891784832252,12.892994291253453,222.12056630452474,208.65008366902669,27.68000030517578,6.838980920970416
1,2020-07-02,HON,132.4451141357422,147.14999389648438,144.5500030517578,145.5800018310547,2758500.0,3.0,-0.22011699309069854,147.0026103465928,122.22746167489157,50.462176565637144,-24.88198622282321,3.254997779386923,134.4214174906413,128.62632751464844,27.68000030517578,6.838980920970416
1,2020-07-02,IBM,92.2492904663086,116.08030700683594,114.01529693603516,114.42638397216797,3919362.0,3.0,-0.9521935314982528,103.13177948936345,86.37077254310725,48.338852523309114,-59.69539414636105,4.731099662301061,95.10077463785807,93.87241770426432,27.68000030517578,6.838980920970416
1,2020-07-02,INTC,52.71103286743164,59.810001373291016,58.970001220703125,59.189998626708984,15578600.0,3.0,-0.4964317510652805,57.17786597450491,50.311451728742156,49.21185008152578,-70.30783138196001,2.6011033844183724,54.36138801574707,53.51226539611817,27.68000030517578,6.838980920970416
1,2020-07-02,JNJ,124.350341796875,141.83999633789062,140.3300018310547,141.25,5152200.0,3.0,-1.3824150021265922,130.8370688510731,120.77369851342887,47.46621059872971,-77.89329821844737,7.156295433811237,126.9775489807129,128.74471333821614,27.68000030517578,6.838980920970416
1,2020-07-02,JPM,81.91648864746094,94.95999908447266,91.93000030517578,94.73999786376953,27845600.0,3.0,-1.0783661686754868,98.15059744512816,76.22491067254764,47.032672367209756,-89.99036850393732,2.6764930779360685,86.7909538269043,83.58562151590984,27.68000030517578,6.838980920970416
1,2020-07-02,KO,39.12563705444336,45.43000030517578,44.79999923706055,45.290000915527344,15111900.0,3.0,-0.38196985817336326,42.96097376729831,37.369531222325705,46.82847024180181,-75.17568378602176,11.815029494683916,40.21101710001628,39.95181255340576,27.68000030517578,6.838980920970416
1,2020-07-02,MCD,165.57852172851562,187.0,182.86000061035156,187.0,2690200.0,3.0,-0.7520863219491218,181.1205769403381,159.45396377011113,48.95295320260715,-68.38197475485194,3.0799421682807147,169.83840993245443,166.08699722290038,27.68000030517578,6.838980920970416
1,2020-07-02,MMM,109.32173919677734,132.84280395507812,130.81939697265625,131.78929138183594,2371429.0,3.0,0.37059291222088575,116.66123670892229,103.60284257574567,52.642278982929064,5.844060406543624,8.12521802993398,109.45168126424154,105.27206090291341,27.68000030517578,6.838980920970416
1,2020-07-02,MRK,65.5509033203125,75.67748260498047,74.63740539550781,74.97137451171875,6827825.0,3.0,-0.2227510695383046,68.42842558054824,60.78322526784044,51.01535369242137,21.169234111237515,3.279650805423485,64.85034840901693,65.3615088780721,27.68000030517578,6.838980920970416
1,2020-07-02,MSFT,198.3744659423828,208.02000427246094,205.0,205.67999267578125,29315800.0,3.0,5.104689622046777,200.0535063656672,176.41467142974295,61.850186694402666,146.85792602980928,28.557263121372095,184.18905131022134,177.0109380086263,27.68000030517578,6.838980920970416
1,2020-07-02,NKE,93.41887664794922,99.66000366210938,98.0199966430664,98.77999877929688,5354900.0,3.0,0.577138432115774,99.39370265485172,88.526020092951,53.15546559752233,-4.131916490020173,0.21688437432412191,93.83357671101888,88.5172742207845,27.68000030517578,6.838980920970416
1,2020-07-02,PG,107.54055786132812,122.56999969482422,120.52999877929688,121.0,6150900.0,3.0,0.7274314888548474,107.62618816104327,102.40974094662275,54.41336431414706,170.0617561193893,1.8975647366616537,104.17472712198894,103.9429983774821,27.68000030517578,6.838980920970416
1,2020-07-02,TRV,101.95557403564453,116.0,112.18000030517578,115.04000091552734,1040300.0,3.0,1.2527547135390762,113.68059576034493,96.84906885147147,51.82112281294687,7.18640639366494,0.7447860238289198,102.49634704589843,95.93749567667643,27.68000030517578,6.838980920970416
1,2020-07-02,UNH,279.5262145996094,303.0799865722656,297.17999267578125,300.5,1971700.0,3.0,0.7096024571294492,291.2881332880219,260.74361414850154,53.39566861226328,32.091413612763084,6.355501281417666,277.32761739095054,271.50512135823567,27.68000030517578,6.838980920970416
1,2020-07-02,V,189.1514129638672,197.9199981689453,195.0,196.0,6299300.0,3.0,1.1324356530593889,194.45701775138127,181.17874122078672,54.251614465008636,59.199507451682244,8.191995397607768,187.6675587972005,178.70281244913738,27.68000030517578,6.838980920970416
1,2020-07-02,VZ,41.72820281982422,55.40999984741211,54.7400016784668,55.04999923706055,15814500.0,3.0,-0.35961880986295824,44.80702814284963,40.39651113327342,47.35310542033152,-49.02344356591522,5.712217341527783,42.53754107157389,42.85570004781087,27.68000030517578,6.838980920970416
1,2020-07-02,WBA,32.56218338012695,42.33000183105469,41.2599983215332,41.310001373291016,7901100.0,3.0,-0.15010714324482421,35.7461684431242,30.493586615164386,48.34876713891766,-42.28276713578829,7.301860513228524,33.04024283091227,32.774484125773114,27.68000030517578,6.838980920970416
1,2020-07-02,WMT,37.19208526611328,40.293331146240234,39.619998931884766,40.029998779296875,17695800.0,3.0,-0.2633030671422887,38.15699486538538,36.612791587861686,47.39457001586669,-55.540457278770724,2.208929945381247,37.786421076456705,38.486959075927736,27.68000030517578,6.838980920970416
2,2020-07-06,AAPL,90.97116088867188,93.94499969482422,92.46749877929688,92.5,118655600.0,0.0,2.9843709796666644,91.61712859977114,80.8029374707855,65.03529264470095,124.26789897245689,31.620454069243582,83.54315236409505,77.45809694925944,27.940000534057617,21.869939845158292
2,2020-07-06,AMGN,223.02899169921875,264.9700012207031,253.89999389648438,260.0299987792969,3460400.0,0.0,5.555229858968204,223.2013127081334,182.70185349059705,61.23773544594974,260.49416237818684,35.662143157034585,200.45162760416667,200.94641749064127,27.940000534057617,21.869939845158292
2,2020-07-06,AXP,91.17621612548828,97.9000015258789,95.83999633789062,96.51000213623047,4059600.0,0.0,-0.5166805361104707,104.88733592668684,83.894966166819,50.02334756122479,-49.1923917419789,3.13005512880205,94.11261571248373,87.63651491800944,27.940000534057617,21.869939845158292
2,2020-07-06,BA,187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700.0,0.0,4.875746186041766,219.06925866544688,160.48374426424064,52.42592942898677,26.1590556108504,9.753436912068661,179.6856679280599,156.9520009358724,27.940000534057617,21.869939845158292
2,2020-07-06,CAT,117.43016815185547,130.5,128.1699981689453,130.1300048828125,2491900.0,0.0,1.4398840420833778,122.85671637278323,107.79473016041989,54.78057967811876,60.64084863546415,12.45870292999828,114.02694142659506,107.88490893046061,27.940000534057617,21.869939845158292
2,2020-07-06,CRM,196.6217803955078,199.4499969482422,193.83999633789062,194.44000244140625,5794200.0,0.0,4.965270936203581,196.80907758970113,169.747544724752,60.33515611145814,176.2691369381292,27.115935377128213,180.4520991007487,171.55794219970704,27.940000534057617,21.869939845158292
2,2020-07-06,CSCO,40.43621826171875,46.4900016784668,45.869998931884766,46.06999969482422,16152900.0,0.0,0.27832104787893996,41.64054810878783,37.87598021152467,54.61323989356103,23.23151956222349,8.600223147877351,39.87141278584798,38.324266815185545,27.940000534057617,21.869939845158292
2,2020-07-06,CVX,72.79737091064453,90.25,87.81999969482422,89.5,6747500.0,0.0,-0.9577729952189316,82.67719166121346,67.8342982069506,48.543089878407244,-78.9034218352167,7.080257285015547,75.9732795715332,74.03408724466959,27.940000534057617,21.869939845158292
2,2020-07-06,DIS,113.03363037109375,114.52999877929688,112.9000015258789,113.83000183105469,11933400.0,0.0,-0.860822158450361,123.48815717108943,105.19280214897893,50.25660925961005,-60.62134631442863,0.470356567812397,115.82974751790364,110.42007700602214,27.940000534057617,21.869939845158292
2,2020-07-06,GS,185.75038146972656,207.7899932861328,201.1300048828125,201.33999633789062,3567700.0,0.0,0.8902718463524479,196.79811218214897,167.95109283494085,53.95263674015226,21.3174910995319,10.737266442848293,182.0741200764974,170.9012649536133,27.940000534057617,21.869939845158292
2,2020-07-06,HD,224.0330810546875,251.5,247.0399932861328,250.27000427246094,3133800.0,0.0,2.064353486845164,231.3671339543996,214.16201643622537,56.0597423726164,26.532269011044402,11.90436003957984,222.42280069986978,209.4862818400065,27.940000534057617,21.869939845158292
2,2020-07-06,HON,134.4542999267578,148.3000030517578,146.1300048828125,147.25,2336700.0,0.0,0.0055463711507002245,144.80446232123535,123.13330623345217,51.59886812520772,-6.296726092418365,1.8044575056352874,134.7115389506022,128.76315574645997,27.940000534057617,21.869939845158292
2,2020-07-06,IBM,92.62689971923828,116.49139404296875,114.20649719238281,115.91778564453125,4231488.0,0.0,-0.8928410179616861,102.03447923417902,86.55328397993232,48.70132883884264,-53.76934884243528,3.9517280488563302,95.12826105753581,93.9042547861735,27.940000534057617,21.869939845158292
2,2020-07-06,INTC,53.07651901245117,59.619998931884766,58.599998474121094,58.720001220703125,20536700.0,0.0,-0.4476877414809053,56.52125763176526,50.54016700507557,49.85691824919409,-68.85308628882383,4.020217497313702,54.28888384501139,53.52550760904948,27.940000534057617,21.869939845158292
2,2020-07-06,JNJ,126.12335968017578,143.77000427246094,141.8800048828125,142.1699981689453,6156400.0,0.0,-1.1563848313300156,130.2621752226864,120.96752143258703,49.63684749999014,-28.117671347654092,2.5043190231351478,126.89757080078125,128.75509592692057,27.940000534057617,21.869939845158292
2,2020-07-06,JPM,83.98514556884766,95.19999694824219,93.4800033569336,94.43000030517578,18625300.0,0.0,-0.9864721763881334,96.44575517830313,76.58982526603282,48.620992337017746,-73.25593508375519,2.286467719476631,86.95892893473307,83.60934397379557,27.940000534057617,21.869939845158292
2,2020-07-06,KO,39.430755615234375,45.27000045776367,44.61000061035156,45.13999938964844,15146000.0,0.0,-0.3483591033073594,42.61911412222083,37.41341189401452,47.673138942407974,-74.88867591101571,12.688421211354145,40.224578348795575,39.92043609619141,27.940000534057617,21.869939845158292
2,2020-07-06,MCD,170.0716552734375,188.72000122070312,184.13999938964844,186.0,3171500.0,0.0,-0.45629760836209243,180.1227946279783,159.6704121591311,52.02331160428789,-25.47052375965808,0.7285701308371907,169.97813110351564,166.27023468017578,27.940000534057617,21.869939845158292
2,2020-07-06,MMM,110.05964660644531,133.74581909179688,131.31271362304688,132.83444213867188,2511002.0,0.0,0.4503846582574482,115.59960583329527,104.0163678300348,53.29170489529651,16.516005053881816,9.565103177932484,109.73686650594075,105.39473520914713,27.940000534057617,21.869939845158292
2,2020-07-06,MRK,66.21656036376953,76.35496520996094,75.28626251220703,75.61068725585938,8058282.0,0.0,-0.054032124353440736,68.10384234806975,60.93878994563141,52.07364458328739,42.505542229782904,5.661373542980066,64.95113169352213,65.34214496612549,27.940000534057617,21.869939845158292
2,2020-07-06,MSFT,202.64476013183594,211.1300048828125,208.08999633789062,208.8300018310547,31897600.0,0.0,5.581884389763957,202.16715450374645,176.56118259342153,63.68299763844494,163.56591204256125,31.663349312992352,185.06329854329428,177.74875310262044,27.940000534057617,21.869939845158292
2,2020-07-06,NKE,94.86148071289062,100.02999877929688,99.04000091552734,99.62000274658203,4995000.0,0.0,0.6721563220864226,99.02651696320478,88.6312551010042,54.33697330584895,20.259340214553617,1.0061100226446884,94.0210075378418,88.75236740112305,27.940000534057617,21.869939845158292
2,2020-07-06,PG,108.20779418945312,122.41000366210938,120.87999725341797,121.7699966430664,6023300.0,0.0,0.8997899984166082,108.13807637362272,102.19143717618196,55.16561470096177,177.02519419264726,1.897564736661656,104.47157262166341,104.05112762451172,27.940000534057617,21.869939845158292
2,2020-07-06,TRV,103.86846923828125,116.37999725341797,113.33000183105469,115.26000213623047,1329600.0,0.0,1.2261768996010716,112.66896102248184,97.04801438035018,53.206574960831944,18.33822623369728,1.3570540506088686,102.98163223266602,96.09353319803874,27.940000534057617,21.869939845158292
2,2020-07-06,UNH,283.79034423828125,303.489990234375,299.3299865722656,303.0,2395000.0,0.0,1.3079039568095254,289.72943523179214,261.58042499770005,54.76220164103969,50.81577978521843,6.638063060663481,277.8627655029297,272.06944376627604,27.940000534057617,21.869939845158292
2,2020-07-06,V,191.1718292236328,199.17999267578125,195.67999267578125,198.72999572753906,7292200.0,0.0,1.3760313416253496,194.11953037047164,181.33739559388385,55.27317222631685,91.95987929036991,9.630047641777875,187.8976323445638,179.0751874287923,27.940000534057617,21.869939845158292
2,2020-07-06,VZ,42.07093048095703,55.43000030517578,54.90999984741211,55.349998474121094,11231100.0,0.0,-0.3215188208788007,44.6249081295038,40.388230069348744,48.528961506287,-41.016443200602275,5.573564562159044,42.56978187561035,42.83101139068604,27.940000534057617,21.869939845158292
2,2020-07-06,WBA,33.47745895385742,43.810001373291016,42.630001068115234,42.650001525878906,8235600.0,0.0,-0.07202577353277917,35.48520579079532,30.584680035315515,50.29746238860852,27.16394721408151,0.9288963735926729,33.12840951283773,32.781633122762045,27.940000534057617,21.869939845158292
2,2020-07-06,WMT,37.09225845336914,39.956668853759766,39.40666580200195,39.93333435058594,21695100.0,0.0,-0.2645968325472694,38.08175029427581,36.60473614066072,46.95905338437807,-75.54668275983373,0.20486181791701838,37.722983805338544,38.47439448038737,27.940000534057617,21.869939845158292
3,2020-07-07,AAPL,90.68888092041016,94.65499877929688,93.05750274658203,93.85250091552734,112424400.0,1.0,3.001066033952611,91.89261943756098,81.48205478729254,64.5587877867519,121.49676899047302,33.16192162161373,83.97953491210937,77.88565241495768,29.43000030517578,61.11834868367136
3,2020-07-07,AMGN,220.3308563232422,258.9100036621094,252.08999633789062,253.60000610351562,2365900.0,1.0,5.947260822831822,225.56460491397414,182.7233375909087,59.68451685281905,194.59021636958462,33.178468091173954,201.22682545979816,201.47453638712565,29.43000030517578,61.11834868367136
3,2020-07-07,AXP,87.80595397949219,95.5199966430664,92.62999725341797,95.44000244140625,5564200.0,1.0,-0.7511258375443646,102.547456194786,84.33290955838784,47.95160232854817,-100.01100731013852,1.547385740342427,94.24111582438151,87.61477483113607,29.43000030517578,61.11834868367136
3,2020-07-07,BA,178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300.0,1.0,4.129125183664854,209.68718824792626,164.7038151700425,50.52107769562022,-0.642133025955709,8.15623228999563,181.06400146484376,157.4026677449544,29.43000030517578,61.11834868367136
3,2020-07-07,CAT,115.40692901611328,128.75,126.80000305175781,127.73999786376953,2018100.0,1.0,1.3904173804059212,120.8693983416708,108.82757889221591,53.27408276640545,26.28185741926152,10.227266391524418,114.47241973876953,107.93492228190104,29.43000030517578,61.11834868367136
3,2020-07-07,CRM,195.2892303466797,200.22000122070312,196.2100067138672,197.66000366210938,5431500.0,1.0,5.235229416039033,198.2945622899835,170.23404488775088,59.57808496021202,162.49931348266938,27.745747858482297,181.06633453369142,172.25123647054036,29.43000030517578,61.11834868367136
3,2020-07-07,CSCO,39.7480583190918,46.290000915527344,45.560001373291016,46.119998931884766,17102800.0,1.0,0.2531425131971048,41.33739073957404,37.99413201128045,52.7389466460737,-16.96822323996786,6.718850764165161,39.90279922485352,38.39325784047445,29.43000030517578,61.11834868367136
3,2020-07-07,CVX,70.93984985351562,88.08000183105469,86.1500015258789,87.81999969482422,5898000.0,1.0,-1.0875608444578972,80.68880572935583,68.4311771808004,46.92365010385521,-117.14458855942989,10.034619087827855,75.8645123799642,74.07819442749023,29.43000030517578,61.11834868367136
3,2020-07-07,DIS,112.2433853149414,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.7976226914944533,121.1092711804607,106.22334524409985,49.694654981979944,-59.93226228096557,0.4190674112344374,115.68519999186198,110.57038688659668,29.43000030517578,61.11834868367136
3,2020-07-07,GS,178.58407592773438,205.7100067138672,199.19000244140625,205.5,2853500.0,1.0,0.7347824241432477,193.94747862086174,168.88026338353276,51.307927752677735,-29.684038935213124,9.022850523258231,182.6876668294271,171.14379399617513,29.43000030517578,61.11834868367136
3,2020-07-07,HD,222.05804443359375,250.77999877929688,247.07000732421875,247.3699951171875,2927800.0,1.0,1.8816134018896378,230.13344440957286,214.55002727011464,54.94613747494204,3.8745789322331445,11.904360039579835,222.62945404052735,210.18976033528645,29.43000030517578,61.11834868367136
3,2020-07-07,HON,132.39939880371094,146.10000610351562,144.25999450683594,146.0,2622000.0,1.0,0.01836120943121955,141.44594981396523,124.85246784960903,50.375879428098585,-43.87148220711988,4.0713606732877965,134.88780466715494,128.80257555643718,29.43000030517578,61.11834868367136
3,2020-07-07,IBM,90.61547088623047,114.25430297851562,112.17017364501953,113.76673126220703,4474893.0,1.0,-0.9966207958244127,99.77914686803234,87.408306592661,46.888458103751034,-95.15101368129419,7.479833714631711,95.10745290120443,93.8745568593343,29.43000030517578,61.11834868367136
3,2020-07-07,INTC,51.980045318603516,59.56999969482422,58.13999938964844,59.06999969482422,15996500.0,1.0,-0.4918641227518563,55.940636003818426,50.642974912319275,47.96619048569209,-86.29393900682079,5.785667942629245,54.17151044209798,53.54765923817953,29.43000030517578,61.11834868367136
3,2020-07-07,JNJ,126.00871276855469,143.97000122070312,141.22999572753906,141.38999938964844,5622600.0,1.0,-0.9752631140394641,129.7292738869359,121.1546357199977,49.50003478603461,-31.156825875831633,3.9569964305518193,126.85287857055664,128.7932076772054,29.43000030517578,61.11834868367136
